question_validation_run_id,created_at,pipeline_run_id,outcome,attributed_stage,attribution_basis,failure_family,cost_cents,topic_id,skill_id,requested_difficulty,has_candidate_snapshot,regate_would_reject,regate_failure_families
ddccadcf-29c9-45fd-8639-9f791e85d5c8,2026-08-30T01:05:35.710958+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.1589,g6_word_problems,g6_wp_rate_speed,1,no,,
b333941f-1f07-4b7a-b0f2-5290105570f5,2026-08-30T01:06:06.426276+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.0142,g6_word_problems,g6_wp_rate_speed,2,no,,
9632afe8-ca59-4a29-97d3-723a6c4c61d8,2026-08-30T01:06:40.798195+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.3986,g6_word_problems,g6_wp_rate_speed,2,no,,
780b9477-a4da-4b07-a479-7267db44f630,2026-08-30T01:07:18.127664+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.3826,g6_word_problems,g6_wp_rate_speed,2,no,,
1a70bbd8-f708-4ace-9ece-e4da1057add1,2026-08-30T01:07:46.234260+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,2.8575,linear_equations,linear_two_step,2,no,,
24a93cb6-8231-4505-86e4-129fb442a792,2026-08-30T01:08:21.120608+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.6353,linear_equations,linear_two_step,2,no,,
44477f9f-9c6e-40ac-81e5-7ca26b304836,2026-08-30T01:08:57.086807+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.5012,linear_equations,linear_two_step,2,no,,
c79f860e-8bab-4281-a887-b949ae2ba434,2026-08-30T01:09:34.093112+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.4830,linear_equations,linear_two_step,2,no,,
5c26e096-970c-49a4-9d48-f3b69a4d6f3d,2026-08-30T01:10:26.395462+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.1466,linear_equations,linear_two_step,2,no,,
3848ba84-3992-4807-b1e5-80554562f81a,2026-08-30T01:11:06.539308+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.8296,linear_equations,linear_two_step,2,no,,
0e365340-9a54-4a98-9657-5477929e2bc9,2026-08-30T01:11:47.064848+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.9737,linear_equations,linear_two_step,2,no,,
1c805828-864e-4bba-a4a2-0b71f75ca8c1,2026-08-30T01:12:21.924723+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.7923,linear_equations,linear_two_step,2,no,,
f934b1d5-5d8f-46ef-98e5-dbaa8681a2e2,2026-08-30T01:13:01.233802+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.2661,linear_equations,linear_two_step,2,no,,
1876d1a9-69af-4b5c-8939-dad322ca4453,2026-08-30T01:13:43.773605+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.6426,linear_equations,linear_two_step,2,no,,
e62193ef-6a6c-454c-b4b3-9e089cc752ee,2026-08-30T01:14:26.926090+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.0345,linear_equations,linear_two_step,2,no,,
fe923051-ca01-4691-9ce9-71b27a2eb775,2026-08-30T01:15:02.710061+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.5902,linear_equations,linear_two_step,2,no,,
61fb5c7a-212b-4451-9827-3947e1636bd8,2026-08-30T01:15:43.424720+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.8464,linear_equations,linear_two_step,2,no,,
1f4d44d7-7a8e-4a72-aec3-dffc2c17d9aa,2026-08-30T01:17:15.663568+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,rejected,generator,stage_evidence,other,1.5282,linear_equations,linear_two_step,3,no,,
912aea59-7959-43c2-81a1-854838419658,2026-08-30T01:17:46.394513+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.1447,linear_equations,linear_two_step,2,no,,
571e17af-7664-44e5-b08e-5887b806da79,2026-08-30T01:18:26.664263+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.9501,linear_equations,linear_two_step,2,no,,
c65bd19e-c11b-488d-bc20-18223e79686b,2026-08-30T01:19:09.367342+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.9367,linear_equations,linear_two_step,3,no,,
9006e79c-5913-44a1-bac4-2e1ce8bcca77,2026-08-30T01:19:50.275553+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,rejected,solver,stage_evidence,answer key: derived answer disagrees,3.2513,linear_equations,linear_two_step,3,yes,no,
1500ed8f-61c9-49f2-8471-12ebf94b1df4,2026-08-30T01:20:19.930784+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.5529,pre_algebra,prealg_exponents,3,no,,
723757cf-aca5-4743-9ea8-9b267c4a389f,2026-08-30T01:20:58.914497+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.5211,pre_algebra,prealg_exponents,2,no,,
50220c3a-7531-4313-8859-71dbf078f0a4,2026-08-30T01:21:32.537580+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.2584,pre_algebra,prealg_exponents,3,no,,
84cb4d53-1936-4e21-a67b-d423322d109e,2026-08-30T01:22:06.858690+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,rejected,judge,stage_evidence,answer leakage,3.6432,pre_algebra,prealg_exponents,2,yes,no,
23a68787-f518-464d-ab96-40fa76d0db6b,2026-08-30T01:22:49.837703+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.2660,pre_algebra,prealg_exponents,3,no,,
ba38e4e3-100c-4c38-bb68-65342dbd9215,2026-08-30T01:23:27.130015+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.9025,pre_algebra,prealg_exponents,2,no,,
85e185dd-8972-4c45-9c01-2d6d7aa27d4b,2026-08-30T01:24:01.741564+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.3140,pre_algebra,prealg_exponents,3,no,,
979606a2-d6cf-4a64-b765-232251725695,2026-08-30T01:24:43.818913+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,rejected,judge,stage_evidence,math notation,3.9169,pre_algebra,prealg_exponents,3,yes,no,
1debcb63-111b-4360-8ad4-7cc3e1f79428,2026-08-30T01:25:30.022394+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.9499,pre_algebra,prealg_exponents,3,no,,
22f02792-9dca-4f96-9d71-cfa09ffe8cc2,2026-08-30T01:26:08.441944+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.4136,pre_algebra,prealg_exponents,2,no,,
5961a716-aea0-40a7-bb05-63d2bdbdb67a,2026-08-30T01:26:47.718420+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.6672,pre_algebra,prealg_exponents,2,no,,
416749f3-f43e-495e-9589-37a13978145b,2026-08-30T01:27:23.386720+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.7023,pre_algebra,prealg_exponents,2,no,,
814b05a0-a38e-48be-b2fb-5b69861cd7b2,2026-08-30T01:28:03.256715+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.9159,pre_algebra,prealg_exponents,3,no,,
3d8ec0d3-5f9c-42f3-9d64-564b86b4e9b1,2026-08-30T01:28:46.304371+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,rejected,judge,stage_evidence,math notation,3.6446,pre_algebra,prealg_exponents,4,yes,no,
51a395b4-80a8-406c-a3cc-4f8d1001aa84,2026-08-30T01:29:27.557477+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,rejected,validation,stage_evidence,readability,2.6127,pre_algebra,prealg_exponents,4,yes,yes,readability
04080464-646a-41b7-a025-d0b7f1f12d51,2026-08-30T01:29:50.208602+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.8351,pre_algebra,prealg_exponents,4,no,,
a11a1de6-ae8d-46e7-8301-920fccf217c2,2026-08-30T01:30:38.429281+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.0093,pre_algebra,prealg_exponents,4,no,,
30fe2b2f-9745-41d0-9706-dcca16241882,2026-08-30T01:31:21.749601+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,rejected,validation,stage_evidence,readability,2.6076,pre_algebra,prealg_exponents,4,yes,yes,readability
029e3623-51dd-48a4-bdcd-c451dcab8160,2026-08-30T01:31:51.710958+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.5405,pre_algebra,prealg_exponents,2,no,,
814872d9-82bb-4c3e-a204-c770b599fadc,2026-08-30T01:32:38.349900+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.4171,pre_algebra,prealg_exponents,4,no,,
6f29199c-b763-4dbb-9021-3f39576528a3,2026-08-30T01:33:21.353377+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,rejected,validation,stage_evidence,readability,2.2761,pre_algebra,prealg_exponents,5,yes,yes,readability
2c0c90d7-fe1d-4fff-b7c4-3b8840772a3d,2026-08-30T01:33:47.882547+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.7629,pre_algebra,prealg_exponents,3,no,,
338ada3c-1698-4284-8596-ad6cda0961c9,2026-08-30T01:34:28.945474+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.7695,pre_algebra,prealg_exponents,3,no,,
42238c13-357a-4573-9929-df182affd6ff,2026-08-30T01:35:11.608719+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.5269,pre_algebra,prealg_exponents,3,no,,
afc436a6-9077-485d-bbda-d880a648dd6c,2026-08-30T01:35:57.877805+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,rejected,solver,stage_evidence,options,3.8881,trigonometry,trig_functions,1,yes,no,
e96d9674-93ea-4078-83e6-f028e77a9254,2026-08-30T01:36:36.145677+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.7903,trigonometry,trig_functions,3,no,,
abfcc737-7347-4819-baa0-2a4f12f4e397,2026-08-30T01:37:14.763450+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.5181,trigonometry,trig_functions,1,no,,
2a3aff69-60e0-4c48-82e3-299272116fc7,2026-08-30T01:37:52.095837+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.2352,trigonometry,trig_functions,1,no,,
ae731d0d-c567-48b9-91f2-b2b368726391,2026-08-30T01:38:42.303780+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.9490,trigonometry,trig_functions,3,no,,
070ad160-085d-4687-bdae-3e0a1c61d229,2026-08-30T01:39:24.072471+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.0890,trigonometry,trig_functions,3,no,,
18db55e9-82dd-49a7-a5bc-bcff02a5d2c6,2026-08-30T01:40:05.568750+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.8767,trigonometry,trig_functions,3,no,,
9d94be9e-d7b2-479b-b26d-40d7e049c0b9,2026-08-30T01:40:52.772560+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.5173,trigonometry,trig_functions,3,no,,
8eea175b-8e74-4adc-be7a-300060d27c22,2026-08-30T01:41:38.149011+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.1990,trigonometry,trig_functions,3,no,,
9e641b4c-1ead-4af0-aac7-6d846ddcc757,2026-08-30T01:42:23.566256+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.2357,trigonometry,trig_functions,3,no,,
0d20ade1-9c1e-4a3e-b5dd-94a616608e52,2026-08-30T01:43:07.628290+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.3239,trigonometry,trig_functions,3,no,,
495a2e7a-c594-40a3-97ba-ead8106d79d7,2026-08-30T01:43:49.822698+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.5253,trigonometry,trig_functions,3,no,,
0084cf0e-b3f6-4e97-b16c-0dc091118cd0,2026-08-30T01:44:35.548276+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,rejected,judge,stage_evidence,options,4.2698,trigonometry,trig_functions,3,yes,no,
e90cb205-bd39-4257-bd3c-206476a6105d,2026-08-30T01:45:16.860247+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,rejected,validation,stage_evidence,equation unusable,2.4048,trigonometry,trig_functions,3,yes,yes,equation unusable
96ce5b30-b47e-409b-8a90-df11c6c7634a,2026-08-30T01:45:42.233969+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.3119,trigonometry,trig_functions,3,no,,
843d7139-e9e4-4ee9-830f-b9c21f52e350,2026-08-30T01:46:27.320956+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.0767,trigonometry,trig_functions,3,no,,
148cdaf9-99b5-4d69-b7aa-1ce353601633,2026-08-30T01:47:08.545866+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.0836,trigonometry,trig_functions,3,no,,
54129429-910c-4a52-9aef-c80f2551f722,2026-08-30T01:47:49.254515+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.4944,trigonometry,trig_functions,3,no,,
63048784-206f-4daa-81ef-843251412666,2026-08-30T01:48:33.139452+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.5831,trigonometry,trig_functions,3,no,,
bf61512d-8d95-4a45-935f-87cbef8a096b,2026-08-30T01:49:16.741703+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.0749,trigonometry,trig_functions,3,no,,
05dc6b38-1880-47a5-aeab-aa18af49907b,2026-08-30T01:50:01.607213+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.6333,trigonometry,trig_functions,3,no,,
0c8acdec-ac89-4af2-9cdd-3526d2349dc2,2026-08-30T01:50:46.579258+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.0313,trigonometry,trig_functions,3,no,,
4b29e62b-c97d-4c43-ba9c-7550f37878b1,2026-08-30T01:51:29.911202+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.2529,trigonometry,trig_functions,3,no,,
cc6129cf-3551-4b46-9532-4fd2091da18c,2026-08-30T01:52:17.910024+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.7403,trigonometry,trig_functions,3,no,,
6e0b7e6e-fb43-42be-88b5-d620f94302af,2026-08-30T01:53:01.354792+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,3.8207,trigonometry,trig_functions,3,no,,
c77f7502-e30c-4cfd-91f9-defc16b2565a,2026-08-30T01:53:39.423037+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.0146,trigonometry,trig_functions,3,no,,
c9d61402-3ee1-41bb-ac9c-eee43ba72762,2026-08-30T01:54:22.868316+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.8570,trigonometry,trig_functions,3,no,,
8bcc2894-9cf7-4080-b689-554550491f62,2026-08-30T01:55:20.786610+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.4040,trigonometry,trig_functions,3,no,,
d17b5839-4be5-457f-b960-6b2cf379f315,2026-08-30T01:56:05.383289+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.4359,trigonometry,trig_functions,3,no,,
78530a2b-6dac-45be-9529-9b59712ef536,2026-08-30T01:56:50.471990+00:00,0e111b3f-bd93-410e-a16c-6ee2b8e753a6,pending,accepted,accepted,,4.5285,trigonometry,trig_functions,2,no,,
